order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount
231_4,231,135,2,250.06,500.12,0
231_5,231,126,3,359.07,1077.21,0
232_1,232,162,3,109.98,329.94,0
232_2,232,481,1,511.86,511.86,0
232_3,232,72,3,538.21,1614.63,0
232_4,232,368,2,93.8,187.6,0
232_5,232,161,2,705.62,1411.24,0
233_1,233,265,2,590.99,1181.98,0
233_2,233,478,2,720.17,1440.34,0
233_3,233,395,2,382.75,765.5,0
233_4,233,273,1,578.2,578.2,0
233_5,233,300,1,216.56,216.56,0
234_1,234,259,3,962.24,2886.7200000000003,0
234_2,234,340,3,355.35,1066.0500000000002,0
234_3,234,284,2,844.63,1689.26,0
235_1,235,134,1,301.74,301.74,0
235_2,235,5,3,278.33,834.99,0
235_3,235,445,3,715.99,2147.9700000000003,0
235_4,235,244,3,269.36,808.08,0
235_5,235,28,2,297.15,594.3,0
236_1,236,433,2,612.05,1224.1,0
236_2,236,458,1,923.46,923.46,0
236_3,236,117,3,85.52,256.56,0
237_1,237,30,1,520.36,520.36,0
237_2,237,173,1,103.16,103.16,0
237_3,237,237,3,161.51,484.53,0
238_1,238,368,1,93.8,93.8,0
238_2,238,232,1,409.08,409.08,0
239_1,239,68,1,588.47,588.47,0
239_2,239,461,3,809.31,2427.93,0
239_3,239,115,2,689.89,1379.78,0
239_4,239,255,2,274.9,549.8,0
240_1,240,209,2,581.06,1162.12,0
240_2,240,50,3,763.28,2289.84,0
240_3,240,159,3,980.73,2942.19,0
240_4,240,460,2,867.07,1734.14,0
241_1,241,234,1,581.15,581.15,0
241_2,241,447,2,700.78,1401.56,0
241_3,241,183,3,382.05,1146.15,0
242_1,242,456,3,663.32,1989.96,0
242_2,242,49,3,17.94,53.82000000000001,0
242_3,242,225,1,274.92,274.92,0
243_1,243,308,3,665.26,1995.78,0
244_1,244,104,2,145.91,291.82,0
244_2,244,234,2,581.15,1162.3,0
244_3,244,364,3,907.77,2723.31,0
245_1,245,129,1,537.14,537.14,0
245_2,245,376,2,881.09,1762.18,0
245_3,245,231,2,137.57,275.14,0
245_4,245,352,3,204.75,614.25,0
246_1,246,289,2,57.51,115.02,0
246_2,246,456,3,663.32,1989.96,0
247_1,247,4,1,104.58,104.58,0
248_1,248,134,2,301.74,603.48,0
248_2,248,482,1,332.52,332.52,0
248_3,248,139,3,39.87,119.60999999999999,0
248_4,248,86,3,942.62,2827.86,0
249_1,249,424,1,889.14,889.14,0
249_2,249,13,3,293.94,881.8199999999999,0
249_3,249,459,1,224.37,224.37,0
249_4,249,64,3,259.73,779.19,0
249_5,249,460,2,867.07,1734.14,0
250_1,250,447,1,700.78,700.78,0
250_2,250,91,3,985.4,2956.2,0
251_1,251,317,3,410.5,1231.5,0
251_2,251,172,3,151.19,453.57,0
251_3,251,459,2,224.37,448.74,0
251_4,251,254,2,334.25,668.5,0
252_1,252,126,1,359.07,359.07,0
252_2,252,496,3,250.63,751.89,0
252_3,252,199,2,442.41,884.82,0
252_4,252,17,2,93.73,187.46,0
253_1,253,292,3,863.27,2589.81,0
253_2,253,224,3,17.52,52.56,0
253_3,253,33,1,194.29,194.29,0
253_4,253,417,2,126.74,253.48,0
254_1,254,37,3,434.05,1302.15,0
254_2,254,424,1,889.14,889.14,0
254_3,254,80,3,443.36,1330.08,0
254_4,254,304,2,782.21,1564.42,0
255_1,255,217,3,807.87,2423.61,0
256_1,256,273,1,578.2,578.2,0
256_2,256,191,3,71.77,215.31,0
256_3,256,284,1,844.63,844.63,0
256_4,256,461,2,809.31,1618.62,0
256_5,256,102,1,195.96,195.96,0
257_1,257,83,1,508.77,508.77,0
257_2,257,70,2,200.99,401.98,0
258_1,258,342,3,835.82,2507.46,0
259_1,259,97,3,164.08,492.24,0
259_2,259,104,2,145.91,291.82,0
260_1,260,319,1,640.52,640.52,0
260_2,260,93,2,660.73,1321.46,0
260_3,260,424,1,889.14,889.14,0
260_4,260,139,2,39.87,79.74,0
261_1,261,90,1,724.85,724.85,0
261_2,261,38,2,989.47,1978.94,0
262_1,262,208,3,604.92,1814.7599999999998,0
262_2,262,68,3,588.47,1765.41,0
262_3,262,387,3,584.72,1754.16,0
262_4,262,175,2,187.38,374.76,0
262_5,262,488,3,718.6,2155.8,0
263_1,263,85,3,55.15,165.45,0
263_2,263,219,2,927.95,1855.9,0
264_1,264,147,3,712.25,2136.75,0
264_2,264,48,2,681.52,1363.04,0
264_3,264,160,3,202.92,608.76,0
264_4,264,331,2,260.99,521.98,0
265_1,265,172,1,151.19,151.19,0
265_2,265,39,1,360.19,360.19,0
265_3,265,286,1,727.0,727.0,0
266_1,266,164,1,169.6,169.6,0
266_2,266,300,1,216.56,216.56,0
266_3,266,350,2,787.4,1574.8,0
267_1,267,321,1,741.69,741.69,0
267_2,267,199,3,442.41,1327.23,0
267_3,267,70,2,200.99,401.98,0
267_4,267,394,3,309.89,929.67,0
268_1,268,303,1,391.71,391.71,0
269_1,269,373,3,896.09,2688.27,0
269_2,269,175,1,187.38,187.38,0
270_1,270,292,2,863.27,1726.54,0
270_2,270,453,1,285.18,285.18,0
270_3,270,161,2,705.62,1411.24,0
271_1,271,75,2,126.24,252.48,0
271_2,271,116,3,177.85,533.55,0
271_3,271,121,3,917.06,2751.18,0
271_4,271,262,3,817.72,2453.16,0
272_1,272,458,2,923.46,1846.92,0
272_2,272,150,2,976.22,1952.44,0
272_3,272,110,2,314.3,628.6,0
273_1,273,80,2,443.36,886.72,0
273_2,273,245,1,913.58,913.58,0
274_1,274,246,2,419.6,839.2,0
274_2,274,328,1,530.01,530.01,0
274_3,274,128,1,389.34,389.34,0
274_4,274,198,3,486.8,1460.4,0
275_1,275,267,2,792.98,1585.96,0
275_2,275,496,3,250.63,751.89,0
275_3,275,393,2,860.07,1720.14,0
276_1,276,254,1,334.25,334.25,0
276_2,276,62,1,10.52,10.52,0
276_3,276,11,3,779.74,2339.2200000000003,0
277_1,277,394,1,309.89,309.89,0
277_2,277,147,2,712.25,1424.5,0
277_3,277,413,1,532.86,532.86,0
277_4,277,167,1,992.35,992.35,0
278_1,278,214,1,557.22,557.22,0
279_1,279,260,1,318.46,318.46,0
279_2,279,65,1,105.91,105.91,0
279_3,279,115,2,689.89,1379.78,0
279_4,279,66,2,337.89,675.78,0
279_5,279,238,1,388.57,388.57,0
280_1,280,398,1,588.64,588.64,0
280_2,280,264,1,454.9,454.9,0
280_3,280,488,3,718.6,2155.8,0
281_1,281,287,1,903.24,903.24,0
281_2,281,122,3,800.69,2402.07,0
282_1,282,285,1,57.35,57.35,0
282_2,282,6,3,947.04,2841.12,0
282_3,282,279,1,896.86,896.86,0
282_4,282,151,2,482.63,965.26,0
282_5,282,211,3,504.13,1512.3899999999999,0
283_1,283,95,1,871.32,871.32,0
283_2,283,495,1,203.06,203.06,0
283_3,283,157,3,94.18,282.54,0
283_4,283,106,1,935.32,935.32,0
283_5,283,104,1,145.91,145.91,0
284_1,284,440,1,814.49,814.49,0
284_2,284,273,3,578.2,1734.6000000000001,0
284_3,284,32,1,335.26,335.26,0
284_4,284,117,3,85.52,256.56,0
285_1,285,368,3,93.8,281.4,0
285_2,285,241,2,772.68,1545.36,0
285_3,285,18,2,962.53,1925.06,0
285_4,285,190,3,643.8,1931.3999999999999,0
285_5,285,203,1,897.53,897.53,0
286_1,286,463,3,576.87,1730.6100000000001,0
286_2,286,24,2,930.87,1861.74,0
286_3,286,66,1,337.89,337.89,0
286_4,286,478,1,720.17,720.17,0
287_1,287,27,1,914.89,914.89,0
287_2,287,316,2,110.01,220.02,0
287_3,287,351,2,163.48,326.96,0
288_1,288,256,1,710.99,710.99,0
288_2,288,438,3,101.06,303.18,0
289_1,289,147,2,712.25,1424.5,0
289_2,289,109,2,210.29,420.58,0
289_3,289,212,2,358.68,717.36,0
290_1,290,458,1,923.46,923.46,0
290_2,290,377,3,478.99,1436.97,0
290_3,290,40,1,119.55,119.55,0
290_4,290,73,3,554.98,1664.94,0
291_1,291,87,3,645.98,1937.94,0
291_2,291,282,2,560.88,1121.76,0
292_1,292,120,3,308.54,925.6200000000001,0
292_2,292,68,2,588.47,1176.94,0
293_1,293,453,3,285.18,855.54,0
294_1,294,260,3,318.46,955.3799999999999,0
294_2,294,3,1,183.96,183.96,0
294_3,294,164,2,169.6,339.2,0
294_4,294,391,3,529.8,1589.3999999999999,0
295_1,295,388,2,450.02,900.04,0
295_2,295,121,2,917.06,1834.12,0
295_3,295,64,2,259.73,519.46,0
295_4,295,471,1,966.22,966.22,0
295_5,295,244,3,269.36,808.08,0
296_1,296,301,3,762.87,2288.61,0
296_2,296,68,1,588.47,588.47,0
297_1,297,209,1,581.06,581.06,0
298_1,298,38,1,989.47,989.47,0
298_2,298,51,2,194.98,389.96,0
298_3,298,88,3,125.01,375.03000000000003,0
299_1,299,385,2,801.85,1603.7,0
299_2,299,496,1,250.63,250.63,0
299_3,299,446,3,870.27,2610.81,0
300_1,300,386,3,37.68,113.03999999999999,0
300_2,300,122,2,800.69,1601.38,0
301_1,301,434,1,556.96,556.96,0
301_2,301,126,1,359.07,359.07,0
302_1,302,450,2,744.48,1488.96,0
302_2,302,483,2,80.67,161.34,0
303_1,303,450,1,744.48,744.48,0
303_2,303,100,2,943.91,1887.82,0
304_1,304,373,1,896.09,896.09,0
304_2,304,88,3,125.01,375.03000000000003,0
304_3,304,291,2,925.6,1851.2,0
304_4,304,485,3,380.96,1142.8799999999999,0
304_5,304,4,2,104.58,209.16,0
305_1,305,7,1,968.31,968.31,0
305_2,305,162,2,109.98,219.96,0
306_1,306,279,1,896.86,896.86,0
306_2,306,233,2,108.57,217.14,0
306_3,306,37,2,434.05,868.1,0
306_4,306,106,1,935.32,935.32,0
306_5,306,102,3,195.96,587.88,0
307_1,307,28,3,297.15,891.4499999999999,0
307_2,307,406,1,701.73,701.73,0
307_3,307,381,3,639.83,1919.4900000000002,0
308_1,308,83,2,508.77,1017.54,0
308_2,308,172,3,151.19,453.57,0
308_3,308,391,1,529.8,529.8,0
309_1,309,162,2,109.98,219.96,0
309_2,309,53,2,784.88,1569.76,0
309_3,309,97,1,164.08,164.08,0
310_1,310,384,2,498.02,996.04,0
310_2,310,340,2,355.35,710.7,0
310_3,310,281,3,307.98,923.94,0
310_4,310,146,2,714.28,1428.56,0
311_1,311,19,2,484.85,969.7,0
311_2,311,183,2,382.05,764.1,0
311_3,311,460,2,867.07,1734.14,0
311_4,311,178,1,414.93,414.93,0
312_1,312,407,1,207.73,207.73,0
312_2,312,459,1,224.37,224.37,0
312_3,312,487,1,35.27,35.27,0
312_4,312,14,1,312.13,312.13,0
313_1,313,483,1,80.67,80.67,0
314_1,314,175,1,187.38,187.38,0
315_1,315,216,1,705.06,705.06,0
315_2,315,191,1,71.77,71.77,0
315_3,315,460,3,867.07,2601.21,0
315_4,315,429,1,947.12,947.12,0
315_5,315,208,1,604.92,604.92,0
316_1,316,262,1,817.72,817.72,0
317_1,317,60,1,311.24,311.24,0
318_1,318,95,1,871.32,871.32,0
318_2,318,274,2,324.6,649.2,0
318_3,318,470,1,449.36,449.36,0
318_4,318,429,3,947.12,2841.36,0
319_1,319,264,1,454.9,454.9,0
320_1,320,251,1,14.95,14.95,0
321_1,321,29,1,740.64,740.64,0
321_2,321,333,2,489.5,979.0,0
322_1,322,263,2,207.71,415.42,0
322_2,322,468,1,258.0,258.0,0
322_3,322,262,1,817.72,817.72,0
323_1,323,87,3,645.98,1937.94,0
324_1,324,127,3,605.72,1817.16,0
324_2,324,90,3,724.85,2174.55,0
324_3,324,466,3,998.81,2996.43,0
324_4,324,107,1,151.2,151.2,0
325_1,325,61,2,423.88,847.76,0
325_2,325,277,2,580.64,1161.28,0
325_3,325,170,2,393.75,787.5,0
325_4,325,22,3,994.27,2982.81,0
325_5,325,427,3,836.64,2509.92,0
326_1,326,9,2,163.93,327.86,0
326_2,326,472,2,414.51,829.02,0
327_1,327,199,1,442.41,442.41,0
327_2,327,486,1,168.7,168.7,0
327_3,327,313,2,611.36,1222.72,0
327_4,327,249,2,571.61,1143.22,0
328_1,328,387,1,584.72,584.72,0
328_2,328,198,1,486.8,486.8,0
329_1,329,50,2,763.28,1526.56,0
329_2,329,22,2,994.27,1988.54,0
329_3,329,325,1,682.4,682.4,0
329_4,329,175,1,187.38,187.38,0
329_5,329,47,2,350.67,701.34,0
330_1,330,408,2,233.23,466.46,0
330_2,330,49,2,17.94,35.88,0
330_3,330,427,2,836.64,1673.28,0
330_4,330,60,1,311.24,311.24,0
331_1,331,96,2,228.42,456.84,0
331_2,331,339,3,987.45,2962.3500000000004,0
331_3,331,422,2,892.88,1785.76,0
331_4,331,327,3,54.71,164.13,0
332_1,332,273,2,578.2,1156.4,0
332_2,332,329,3,108.98,326.94,0
332_3,332,229,1,249.4,249.4,0
333_1,333,1,2,154.86,309.72,0
333_2,333,389,2,883.59,1767.18,0
333_3,333,370,3,337.98,1013.94,0
334_1,334,472,1,414.51,414.51,0
334_2,334,85,2,55.15,110.3,0
334_3,334,219,2,927.95,1855.9,0
335_1,335,267,2,792.98,1585.96,0
335_2,335,411,2,776.63,1553.26,0
335_3,335,265,3,590.99,1772.97,0
335_4,335,159,2,980.73,1961.46,0
336_1,336,20,1,133.43,133.43,0
336_2,336,208,3,604.92,1814.7599999999998,0
336_3,336,198,3,486.8,1460.4,0
336_4,336,304,3,782.21,2346.63,0
336_5,336,232,1,409.08,409.08,0
337_1,337,428,1,602.16,602.16,0
337_2,337,433,3,612.05,1836.1499999999999,0
338_1,338,445,2,715.99,1431.98,0
338_2,338,433,1,612.05,612.05,0
338_3,338,76,2,932.01,1864.02,0
339_1,339,473,1,555.92,555.92,0
339_2,339,490,1,660.48,660.48,0
339_3,339,306,3,155.81,467.43,0
339_4,339,49,1,17.94,17.94,0
340_1,340,114,2,155.89,311.78,0
340_2,340,455,2,390.81,781.62,0
340_3,340,405,2,634.97,1269.94,0
341_1,341,394,2,309.89,619.78,0
341_2,341,57,3,207.64,622.92,0
341_3,341,236,1,102.32,102.32,0
341_4,341,468,3,258.0,774.0,0
341_5,341,425,1,336.3,336.3,0
342_1,342,22,1,994.27,994.27,0
342_2,342,483,2,80.67,161.34,0
342_3,342,376,2,881.09,1762.18,0
342_4,342,122,1,800.69,800.69,0
342_5,342,351,1,163.48,163.48,0
343_1,343,217,2,807.87,1615.74,0
343_2,343,482,3,332.52,997.56,0
343_3,343,92,2,733.16,1466.32,0
344_1,344,216,2,705.06,1410.12,0
344_2,344,97,1,164.08,164.08,0
344_3,344,255,3,274.9,824.6999999999999,0
344_4,344,224,3,17.52,52.56,0
344_5,344,426,2,498.61,997.22,0
345_1,345,222,2,857.77,1715.54,0
345_2,345,140,3,22.34,67.02,0
345_3,345,80,2,443.36,886.72,0
346_1,346,371,2,515.7,1031.4,0
346_2,346,358,2,308.04,616.08,0
346_3,346,461,1,809.31,809.31,0
347_1,347,50,3,763.28,2289.84,0
347_2,347,68,1,588.47,588.47,0
347_3,347,139,3,39.87,119.60999999999999,0
348_1,348,74,1,975.36,975.36,0
349_1,349,178,2,414.93,829.86,0
350_1,350,162,3,109.98,329.94,0
350_2,350,52,2,254.87,509.74,0
350_3,350,5,3,278.33,834.99,0
351_1,351,428,2,602.16,1204.32,0
351_2,351,234,1,581.15,581.15,0
352_1,352,159,2,980.73,1961.46,0
352_2,352,194,1,78.56,78.56,0
353_1,353,219,2,927.95,1855.9,0
354_1,354,495,1,203.06,203.06,0
354_2,354,420,3,84.02,252.06,0
354_3,354,431,3,310.37,931.11,0
355_1,355,417,3,126.74,380.21999999999997,0
355_2,355,277,2,580.64,1161.28,0
355_3,355,499,1,564.84,564.84,0
355_4,355,273,2,578.2,1156.4,0
356_1,356,374,1,317.77,317.77,0
357_1,357,11,1,779.74,779.74,0
357_2,357,314,1,649.87,649.87,0
358_1,358,472,3,414.51,1243.53,0
358_2,358,78,2,70.18,140.36,0
358_3,358,397,2,138.12,276.24,0
358_4,358,280,1,26.1,26.1,0
358_5,358,218,2,933.16,1866.32,0
359_1,359,394,1,309.89,309.89,0
359_2,359,100,3,943.91,2831.73,0
359_3,359,24,1,930.87,930.87,0
359_4,359,167,1,992.35,992.35,0
359_5,359,203,3,897.53,2692.59,0
360_1,360,432,1,931.92,931.92,0
360_2,360,416,3,573.45,1720.3500000000001,0
360_3,360,459,3,224.37,673.11,0
361_1,361,10,1,274.69,274.69,0
361_2,361,358,1,308.04,308.04,0
362_1,362,95,1,871.32,871.32,0
362_2,362,167,2,992.35,1984.7,0
362_3,362,129,2,537.14,1074.28,0
363_1,363,107,3,151.2,453.59999999999997,0
363_2,363,480,1,721.13,721.13,0
363_3,363,396,1,711.41,711.41,0
363_4,363,477,2,511.64,1023.28,0
363_5,363,288,1,934.76,934.76,0
364_1,364,300,1,216.56,216.56,0
364_2,364,202,2,745.4,1490.8,0
364_3,364,228,3,603.94,1811.8200000000002,0
365_1,365,388,2,450.02,900.04,0
365_2,365,313,1,611.36,611.36,0
365_3,365,195,2,872.57,1745.14,0
366_1,366,379,1,843.29,843.29,0
366_2,366,110,2,314.3,628.6,0
366_3,366,250,1,993.79,993.79,0
366_4,366,433,1,612.05,612.05,0
367_1,367,224,3,17.52,52.56,0
368_1,368,244,1,269.36,269.36,0
368_2,368,165,2,953.28,1906.56,0
368_3,368,299,3,473.46,1420.3799999999999,0
369_1,369,470,1,449.36,449.36,0
369_2,369,97,3,164.08,492.24,0
369_3,369,334,1,30.51,30.51,0
369_4,369,31,3,849.86,2549.58,0
370_1,370,210,2,308.92,617.84,0
371_1,371,59,1,431.81,431.81,0
372_1,372,34,1,205.56,205.56,0
372_2,372,148,3,526.28,1578.84,0
372_3,372,139,3,39.87,119.60999999999999,0
372_4,372,233,1,108.57,108.57,0
372_5,372,381,2,639.83,1279.66,0
373_1,373,123,2,155.11,310.22,0
373_2,373,15,3,772.86,2318.58,0
373_3,373,213,2,122.24,244.48,0
374_1,374,139,3,39.87,119.60999999999999,0
374_2,374,224,2,17.52,35.04,0
374_3,374,359,2,550.36,1100.72,0
374_4,374,174,2,77.47,154.94,0
374_5,374,252,2,610.04,1220.08,0
375_1,375,396,2,711.41,1422.82,0
375_2,375,187,1,207.47,207.47,0
375_3,375,2,3,383.37,1150.1100000000001,0
376_1,376,242,3,631.15,1893.4499999999998,0
376_2,376,343,3,968.46,2905.38,0
376_3,376,451,1,45.5,45.5,0
377_1,377,322,3,321.95,965.8499999999999,0
378_1,378,445,2,715.99,1431.98,0
378_2,378,55,1,157.23,157.23,0
379_1,379,303,1,391.71,391.71,0
379_2,379,429,3,947.12,2841.36,0
379_3,379,134,1,301.74,301.74,0
379_4,379,131,3,227.13,681.39,0
379_5,379,80,3,443.36,1330.08,0
380_1,380,36,2,257.62,515.24,0
380_2,380,19,3,484.85,1454.5500000000002,0
380_3,380,63,3,477.33,1431.99,0
381_1,381,244,3,269.36,808.08,0
381_2,381,483,3,80.67,242.01,0
381_3,381,136,2,126.05,252.1,0
381_4,381,364,1,907.77,907.77,0
382_1,382,26,2,428.49,856.98,0
382_2,382,432,1,931.92,931.92,0
383_1,383,273,1,578.2,578.2,0
383_2,383,231,1,137.57,137.57,0
383_3,383,433,2,612.05,1224.1,0
383_4,383,199,1,442.41,442.41,0
384_1,384,145,2,834.34,1668.68,0
384_2,384,105,3,384.09,1152.27,0
385_1,385,305,2,689.39,1378.78,0
385_2,385,382,3,248.27,744.8100000000001,0
385_3,385,125,3,153.21,459.63,0
385_4,385,435,2,133.98,267.96,0
386_1,386,80,2,443.36,886.72,0
386_2,386,213,3,122.24,366.71999999999997,0
386_3,386,262,2,817.72,1635.44,0
386_4,386,71,2,622.81,1245.62,0
386_5,386,66,3,337.89,1013.67,0
387_1,387,397,1,138.12,138.12,0
388_1,388,301,1,762.87,762.87,0
388_2,388,348,3,62.65,187.95,0
388_3,388,313,3,611.36,1834.08,0
388_4,388,293,3,452.3,1356.9,0
389_1,389,314,2,649.87,1299.74,0
390_1,390,420,3,84.02,252.06,0
390_2,390,261,1,439.13,439.13,0
390_3,390,239,3,635.18,1905.54,0
391_1,391,495,3,203.06,609.1800000000001,0
392_1,392,340,2,355.35,710.7,0
392_2,392,395,1,382.75,382.75,0
392_3,392,96,2,228.42,456.84,0
392_4,392,39,2,360.19,720.38,0
392_5,392,330,1,737.46,737.46,0
393_1,393,239,1,635.18,635.18,0
394_1,394,237,1,161.51,161.51,0
394_2,394,165,2,953.28,1906.56,0
395_1,395,466,2,998.81,1997.62,0
396_1,396,454,3,286.29,858.8700000000001,0
396_2,396,495,3,203.06,609.1800000000001,0
397_1,397,25,2,84.36,168.72,0
398_1,398,31,2,849.86,1699.72,0
398_2,398,12,1,191.26,191.26,0
398_3,398,491,1,955.62,955.62,0
398_4,398,486,1,168.7,168.7,0
398_5,398,22,2,994.27,1988.54,0
399_1,399,15,3,772.86,2318.58,0
399_2,399,19,1,484.85,484.85,0
399_3,399,121,3,917.06,2751.18,0
400_1,400,312,3,301.06,903.1800000000001,0
400_2,400,112,1,111.78,111.78,0
401_1,401,267,3,792.98,2378.94,0
401_2,401,207,3,748.24,2244.7200000000003,0
401_3,401,436,2,443.56,887.12,0
401_4,401,339,1,987.45,987.45,0
401_5,401,280,2,26.1,52.2,0
402_1,402,410,3,211.49,634.47,0
403_1,403,119,1,189.54,189.54,0
404_1,404,66,3,337.89,1013.67,0
404_2,404,304,3,782.21,2346.63,0
404_3,404,52,1,254.87,254.87,0
404_4,404,472,1,414.51,414.51,0
405_1,405,95,1,871.32,871.32,0
405_2,405,292,1,863.27,863.27,0
406_1,406,58,2,313.37,626.74,0
406_2,406,348,1,62.65,62.65,0
406_3,406,226,2,249.13,498.26,0
406_4,406,96,2,228.42,456.84,0
407_1,407,282,1,560.88,560.88,0
408_1,408,320,1,103.29,103.29,0
408_2,408,361,3,715.46,2146.38,0
408_3,408,59,3,431.81,1295.43,0
408_4,408,443,2,131.14,262.28,0
409_1,409,198,1,486.8,486.8,0
409_2,409,230,3,399.37,1198.1100000000001,0
409_3,409,165,1,953.28,953.28,0
409_4,409,109,3,210.29,630.87,0
410_1,410,13,2,293.94,587.88,0
411_1,411,195,3,872.57,2617.71,0
411_2,411,210,3,308.92,926.76,0
411_3,411,150,3,976.22,2928.66,0
411_4,411,372,3,152.7,458.09999999999997,0
411_5,411,30,3,520.36,1561.08,0
412_1,412,203,2,897.53,1795.06,0
412_2,412,452,3,953.5,2860.5,0
412_3,412,252,3,610.04,1830.12,0
412_4,412,439,3,572.36,1717.08,0
412_5,412,77,3,281.4,844.1999999999999,0
413_1,413,480,1,721.13,721.13,0
414_1,414,373,2,896.09,1792.18,0
414_2,414,136,1,126.05,126.05,0
414_3,414,366,2,757.77,1515.54,0
415_1,415,301,1,762.87,762.87,0
415_2,415,283,3,305.45,916.3499999999999,0
415_3,415,228,1,603.94,603.94,0
415_4,415,231,3,137.57,412.71,0
415_5,415,138,2,114.94,229.88,0
416_1,416,446,2,870.27,1740.54,0
416_2,416,379,3,843.29,2529.87,0
417_1,417,73,3,554.98,1664.94,0
417_2,417,455,2,390.81,781.62,0
417_3,417,405,1,634.97,634.97,0
417_4,417,414,3,505.83,1517.49,0
417_5,417,148,2,526.28,1052.56,0
418_1,418,420,3,84.02,252.06,0
418_2,418,498,2,735.46,1470.92,0
418_3,418,410,1,211.49,211.49,0
419_1,419,189,1,460.02,460.02,0
419_2,419,225,1,274.92,274.92,0
419_3,419,173,1,103.16,103.16,0
420_1,420,278,3,912.52,2737.56,0
420_2,420,487,2,35.27,70.54,0
420_3,420,204,1,794.09,794.09,0
421_1,421,314,2,649.87,1299.74,0
421_2,421,330,2,737.46,1474.92,0
421_3,421,456,2,663.32,1326.64,0
422_1,422,475,1,235.13,235.13,0
422_2,422,473,2,555.92,1111.84,0
422_3,422,255,1,274.9,274.9,0
423_1,423,242,1,631.15,631.15,0
423_2,423,320,1,103.29,103.29,0
423_3,423,6,3,947.04,2841.12,0
423_4,423,291,3,925.6,2776.8,0
423_5,423,487,1,35.27,35.27,0
424_1,424,243,3,464.53,1393.59,0
425_1,425,19,1,484.85,484.85,0
425_2,425,246,3,419.6,1258.8000000000002,0
425_3,425,158,3,55.21,165.63,0
425_4,425,270,2,571.78,1143.56,0
425_5,425,214,1,557.22,557.22,0
426_1,426,192,1,221.28,221.28,0
426_2,426,396,1,711.41,711.41,0
427_1,427,356,2,682.12,1364.24,0
427_2,427,215,1,846.63,846.63,0
427_3,427,413,1,532.86,532.86,0
427_4,427,300,2,216.56,433.12,0
427_5,427,367,3,468.17,1404.51,0
428_1,428,448,2,708.44,1416.88,0
428_2,428,456,2,663.32,1326.64,0
429_1,429,230,1,399.37,399.37,0
429_2,429,172,2,151.19,302.38,0
429_3,429,155,3,219.78,659.34,0
429_4,429,74,2,975.36,1950.72,0
429_5,429,171,2,958.43,1916.86,0
430_1,430,289,2,57.51,115.02,0
430_2,430,418,1,32.31,32.31,0
431_1,431,366,2,757.77,1515.54,0
431_2,431,399,2,853.5,1707.0,0
431_3,431,233,3,108.57,325.71,0
431_4,431,151,1,482.63,482.63,0
432_1,432,158,1,55.21,55.21,0
432_2,432,411,2,776.63,1553.26,0
432_3,432,329,1,108.98,108.98,0
433_1,433,155,1,219.78,219.78,0
433_2,433,467,2,400.65,801.3,0
434_1,434,337,3,98.37,295.11,0
434_2,434,90,1,724.85,724.85,0
434_3,434,390,2,505.62,1011.24,0
434_4,434,218,3,933.16,2799.48,0
434_5,434,252,1,610.04,610.04,0
435_1,435,357,2,769.97,1539.94,0
435_2,435,160,2,202.92,405.84,0
435_3,435,378,1,926.77,926.77,0
435_4,435,292,2,863.27,1726.54,0
436_1,436,261,1,439.13,439.13,0
436_2,436,496,1,250.63,250.63,0
436_3,436,337,1,98.37,98.37,0
437_1,437,105,1,384.09,384.09,0
437_2,437,249,1,571.61,571.61,0
437_3,437,421,3,505.04,1515.1200000000001,0
437_4,437,281,1,307.98,307.98,0
437_5,437,476,1,59.07,59.07,0
438_1,438,291,2,925.6,1851.2,0
438_2,438,99,1,193.17,193.17,0
438_3,438,249,2,571.61,1143.22,0
438_4,438,64,2,259.73,519.46,0
438_5,438,135,1,250.06,250.06,0
439_1,439,456,3,663.32,1989.96,0
439_2,439,4,3,104.58,313.74,0
440_1,440,164,1,169.6,169.6,0
440_2,440,455,3,390.81,1172.43,0
441_1,441,194,1,78.56,78.56,0
442_1,442,458,1,923.46,923.46,0
442_2,442,90,1,724.85,724.85,0
442_3,442,488,1,718.6,718.6,0
442_4,442,418,2,32.31,64.62,0
443_1,443,387,1,584.72,584.72,0
443_2,443,238,1,388.57,388.57,0
444_1,444,173,2,103.16,206.32,0
445_1,445,236,3,102.32,306.96,0
445_2,445,479,3,25.95,77.85,0
445_3,445,380,1,444.73,444.73,0
445_4,445,182,1,702.74,702.74,0
446_1,446,32,2,335.26,670.52,0
446_2,446,258,3,181.22,543.66,0
446_3,446,299,3,473.46,1420.3799999999999,0
446_4,446,357,3,769.97,2309.91,0
447_1,447,370,3,337.98,1013.94,0
447_2,447,86,3,942.62,2827.86,0
447_3,447,324,3,30.61,91.83,0
447_4,447,235,3,838.95,2516.8500000000004,0
448_1,448,244,1,269.36,269.36,0
448_2,448,85,1,55.15,55.15,0
448_3,448,492,1,997.82,997.82,0
448_4,448,6,3,947.04,2841.12,0
449_1,449,157,2,94.18,188.36,0
449_2,449,233,2,108.57,217.14,0
449_3,449,310,1,436.53,436.53,0
450_1,450,110,1,314.3,314.3,0
450_2,450,377,2,478.99,957.98,0
450_3,450,298,3,972.04,2916.12,0
451_1,451,182,1,702.74,702.74,0
451_2,451,49,2,17.94,35.88,0
452_1,452,422,2,892.88,1785.76,0
452_2,452,217,1,807.87,807.87,0
452_3,452,404,1,848.32,848.32,0
