order_id,customer_id,order_date,order_status,payment_method,shipping_method,shipping_cost,tax_amount,discount_amount,total_amount,created_at,updated_at
187,924,2025-12-16 20:00:22,Cancelled,Debit Card,Next Day,24.88,79.16,0.0,1093.51,2025-12-16 20:00:22,2025-12-16 20:00:22
188,257,2025-09-20 10:33:05,Pending,Debit Card,Express,6.38,79.07,0.0,1073.79,2025-09-20 10:33:05,2025-09-20 10:33:05
189,4578,2025-07-20 07:13:09,Completed,Gift Card,Express,24.04,115.23,0.0,1579.61,2025-07-20 07:13:09,2025-07-20 07:13:09
190,1027,2025-08-15 08:06:13,Pending,Gift Card,Next Day,7.52,262.49,4.22,3546.86,2025-08-15 08:06:13,2025-08-15 08:06:13
191,3215,2025-02-21 07:51:56,Returned,Debit Card,Next Day,16.18,48.96,0.0,677.19,2025-02-21 07:51:56,2025-02-21 07:51:56
192,1544,2025-11-21 19:53:59,Completed,Credit Card,Standard,12.97,69.79,0.0,955.18,2025-11-21 19:53:59,2025-11-21 19:53:59
193,4077,2026-02-01 23:01:15,Completed,PayPal,Next Day,16.52,54.08,0.0,746.56,2026-02-01 23:01:15,2026-02-01 23:01:15
194,3184,2025-12-02 10:07:43,Completed,PayPal,Next Day,24.13,81.75,40.52,1087.23,2025-12-02 10:07:43,2025-12-02 10:07:43
195,553,2025-03-22 14:19:13,Pending,Credit Card,Express,5.1,72.78,0.0,987.68,2025-03-22 14:19:13,2025-03-22 14:19:13
196,2983,2025-08-23 12:42:20,Completed,Credit Card,Standard,8.29,263.16,1.71,3559.3,2025-08-23 12:42:20,2025-08-23 12:42:20
197,2855,2025-04-30 23:13:32,Completed,PayPal,Standard,2.5,352.59,0.0,4762.42,2025-04-30 23:13:32,2025-04-30 23:13:32
198,2639,2025-10-30 16:17:29,Completed,Gift Card,Next Day,11.01,284.2,40.47,3807.22,2025-10-30 16:17:29,2025-10-30 16:17:29
199,1813,2025-11-10 17:40:44,Completed,Debit Card,Next Day,16.71,226.29,0.0,3071.66,2025-11-10 17:40:44,2025-11-10 17:40:44
200,1833,2025-11-13 03:07:44,Completed,PayPal,Standard,5.64,131.14,0.0,1775.98,2025-11-13 03:07:44,2025-11-13 03:07:44
201,4323,2025-12-24 20:32:09,Completed,Credit Card,Standard,5.66,89.86,0.0,1218.78,2025-12-24 20:32:09,2025-12-24 20:32:09
202,3461,2025-03-20 08:33:56,Completed,Debit Card,Standard,8.2,404.14,0.0,5464.13,2025-03-20 08:33:56,2025-03-20 08:33:56
203,3838,2025-06-29 15:40:49,Completed,PayPal,Standard,0.36,223.76,0.0,3021.06,2025-06-29 15:40:49,2025-06-29 15:40:49
204,134,2025-10-29 14:38:07,Completed,Gift Card,Express,4.69,17.88,48.54,197.59,2025-10-29 14:38:07,2025-10-29 14:38:07
205,48,2025-07-04 12:20:34,Returned,Gift Card,Next Day,6.57,405.63,0.0,5482.6,2025-07-04 12:20:34,2025-07-04 12:20:34
206,3002,2025-05-12 10:22:11,Completed,PayPal,Express,8.52,336.92,38.6,4518.33,2025-05-12 10:22:11,2025-05-12 10:22:11
207,617,2025-07-10 02:27:00,Pending,Debit Card,Standard,19.55,256.44,0.0,3481.46,2025-07-10 02:27:00,2025-07-10 02:27:00
208,3401,2025-02-17 18:50:52,Completed,Gift Card,Standard,3.01,130.64,6.31,1760.32,2025-02-17 18:50:52,2025-02-17 18:50:52
209,1841,2025-06-03 01:19:13,Completed,Credit Card,Next Day,4.57,243.31,44.28,3244.97,2025-06-03 01:19:13,2025-06-03 01:19:13
210,694,2025-11-26 10:46:53,Pending,PayPal,Next Day,18.61,150.11,0.0,2045.06,2025-11-26 10:46:53,2025-11-26 10:46:53
211,3886,2026-01-08 04:36:18,Completed,Debit Card,Next Day,5.76,503.03,26.54,6770.17,2026-01-08 04:36:18,2026-01-08 04:36:18
212,958,2026-01-29 06:58:22,Completed,PayPal,Next Day,23.55,146.25,0.0,1997.87,2026-01-29 06:58:22,2026-01-29 06:58:22
213,4989,2025-04-11 17:34:57,Cancelled,Gift Card,Express,11.7,184.66,0.0,2504.64,2025-04-11 17:34:57,2025-04-11 17:34:57
214,4544,2025-04-22 07:00:09,Completed,PayPal,Next Day,15.33,220.56,2.96,2989.93,2025-04-22 07:00:09,2025-04-22 07:00:09
215,4178,2025-07-14 06:16:14,Completed,PayPal,Next Day,10.48,31.34,0.0,433.63,2025-07-14 06:16:14,2025-07-14 06:16:14
216,120,2025-12-17 08:34:58,Completed,Debit Card,Standard,22.32,90.7,0.0,1246.81,2025-12-17 08:34:58,2025-12-17 08:34:58
217,4271,2025-10-12 23:44:02,Cancelled,PayPal,Standard,11.08,361.65,0.0,4893.3,2025-10-12 23:44:02,2025-10-12 23:44:02
218,1304,2025-02-27 05:47:54,Completed,Gift Card,Standard,16.51,266.79,0.0,3618.13,2025-02-27 05:47:54,2025-02-27 05:47:54
219,4410,2025-03-06 18:52:26,Completed,Credit Card,Next Day,8.53,264.78,0.0,3583.06,2025-03-06 18:52:26,2025-03-06 18:52:26
220,4298,2025-09-28 06:20:47,Completed,PayPal,Next Day,17.29,391.34,37.92,5262.5,2025-09-28 06:20:47,2025-09-28 06:20:47
221,3985,2025-03-25 15:38:16,Returned,Debit Card,Standard,21.73,393.25,0.0,5330.63,2025-03-25 15:38:16,2025-03-25 15:38:16
222,263,2026-02-02 08:44:24,Cancelled,Debit Card,Next Day,18.31,117.31,32.01,1569.93,2026-02-02 08:44:24,2026-02-02 08:44:24
223,4703,2025-11-24 13:54:19,Completed,Debit Card,Express,2.08,405.2,0.0,5472.29,2025-11-24 13:54:19,2025-11-24 13:54:19
224,383,2025-11-13 08:05:44,Completed,Debit Card,Standard,24.93,198.17,24.39,2675.84,2025-11-13 08:05:44,2025-11-13 08:05:44
225,3643,2025-12-01 03:07:22,Completed,Gift Card,Standard,15.04,211.18,0.0,2865.91,2025-12-01 03:07:22,2025-12-01 03:07:22
226,103,2025-08-14 08:37:17,Returned,PayPal,Express,14.5,98.09,30.19,1308.58,2025-08-14 08:37:17,2025-08-14 08:37:17
227,4327,2025-10-30 11:38:49,Completed,Gift Card,Express,14.33,85.37,0.0,1166.82,2025-10-30 11:38:49,2025-10-30 11:38:49
228,3434,2025-06-02 08:08:56,Completed,Credit Card,Standard,14.17,375.81,0.0,5087.6,2025-06-02 08:08:56,2025-06-02 08:08:56
229,2629,2025-03-08 00:29:03,Pending,Debit Card,Express,20.46,20.88,0.0,302.33,2025-03-08 00:29:03,2025-03-08 00:29:03
230,4868,2025-03-18 00:43:29,Completed,Credit Card,Express,11.46,202.67,13.16,2734.36,2025-03-18 00:43:29,2025-03-18 00:43:29
231,4495,2025-10-20 21:11:33,Completed,Gift Card,Express,19.52,303.0,0.0,4109.96,2025-10-20 21:11:33,2025-10-20 21:11:33
232,2210,2025-09-22 20:52:22,Pending,PayPal,Express,20.72,324.42,0.0,4400.41,2025-09-22 20:52:22,2025-09-22 20:52:22
233,1610,2025-10-19 20:57:33,Completed,PayPal,Express,5.05,334.61,24.27,4497.97,2025-10-19 20:57:33,2025-10-19 20:57:33
234,3994,2025-09-06 10:03:15,Completed,PayPal,Next Day,7.76,451.36,0.0,6101.15,2025-09-06 10:03:15,2025-09-06 10:03:15
235,4983,2025-12-08 05:31:55,Completed,Gift Card,Next Day,17.39,374.97,0.0,5079.44,2025-12-08 05:31:55,2025-12-08 05:31:55
236,4211,2025-06-29 01:53:12,Completed,Debit Card,Next Day,8.84,192.33,0.0,2605.29,2025-06-29 01:53:12,2025-06-29 01:53:12
237,205,2025-10-26 01:35:40,Completed,Credit Card,Express,24.99,88.64,0.0,1221.68,2025-10-26 01:35:40,2025-10-26 01:35:40
238,33,2025-11-10 22:09:17,Completed,Debit Card,Standard,12.36,40.23,49.16,506.31,2025-11-10 22:09:17,2025-11-10 22:09:17
239,1651,2025-07-07 00:51:42,Completed,PayPal,Standard,0.31,395.68,0.0,5341.97,2025-07-07 00:51:42,2025-07-07 00:51:42
240,4357,2025-05-19 07:36:50,Completed,PayPal,Express,4.65,650.26,0.0,8783.2,2025-05-19 07:36:50,2025-05-19 07:36:50
241,4099,2025-12-02 05:35:23,Pending,Debit Card,Express,10.78,250.31,0.0,3389.95,2025-12-02 05:35:23,2025-12-02 05:35:23
242,4376,2025-09-30 00:59:37,Completed,PayPal,Express,21.5,185.5,12.34,2513.36,2025-09-30 00:59:37,2025-09-30 00:59:37
243,3356,2025-05-21 08:57:38,Returned,Gift Card,Next Day,7.84,159.66,30.2,2133.08,2025-05-21 08:57:38,2025-05-21 08:57:38
244,1465,2025-09-26 09:43:59,Pending,PayPal,Express,6.73,334.19,23.01,4495.34,2025-09-26 09:43:59,2025-09-26 09:43:59
245,1951,2025-09-18 21:22:25,Completed,PayPal,Standard,14.0,255.1,0.0,3457.81,2025-09-18 21:22:25,2025-09-18 21:22:25
246,3473,2025-05-29 18:39:01,Completed,Debit Card,Standard,23.87,168.4,0.0,2297.25,2025-05-29 18:39:01,2025-05-29 18:39:01
247,1592,2025-04-19 07:27:17,Pending,Gift Card,Express,17.61,8.37,49.31,81.25,2025-04-19 07:27:17,2025-04-19 07:27:17
248,4652,2025-05-12 11:40:59,Completed,Debit Card,Express,5.81,310.68,25.4,4174.56,2025-05-12 11:40:59,2025-05-12 11:40:59
249,3757,2025-02-23 10:04:53,Completed,Credit Card,Next Day,1.32,360.69,29.37,4841.3,2025-02-23 10:04:53,2025-02-23 10:04:53
250,1183,2025-08-16 18:10:11,Pending,PayPal,Next Day,19.34,292.56,41.79,3927.09,2025-08-16 18:10:11,2025-08-16 18:10:11
251,3161,2025-05-29 10:54:03,Pending,Debit Card,Standard,2.35,224.18,0.0,3028.84,2025-05-29 10:54:03,2025-05-29 10:54:03
252,2886,2026-01-28 23:08:08,Completed,PayPal,Express,4.57,174.66,0.0,2362.47,2026-01-28 23:08:08,2026-01-28 23:08:08
253,1391,2025-03-18 23:33:58,Completed,Debit Card,Express,5.02,247.21,0.0,3342.37,2025-03-18 23:33:58,2025-03-18 23:33:58
254,1246,2025-08-17 16:34:41,Pending,Debit Card,Standard,21.98,406.86,0.0,5514.63,2025-08-17 16:34:41,2025-08-17 16:34:41
255,4723,2025-04-27 15:37:49,Completed,Credit Card,Standard,8.17,193.89,0.0,2625.67,2025-04-27 15:37:49,2025-04-27 15:37:49
256,4168,2026-01-23 06:16:35,Completed,Credit Card,Standard,4.71,276.22,0.0,3733.65,2026-01-23 06:16:35,2026-01-23 06:16:35
257,2364,2026-01-15 07:56:28,Completed,PayPal,Express,17.66,72.86,8.87,992.4,2026-01-15 07:56:28,2026-01-15 07:56:28
258,4457,2025-10-31 23:32:11,Completed,Credit Card,Express,23.38,200.6,0.0,2731.44,2025-10-31 23:32:11,2025-10-31 23:32:11
259,2323,2025-11-28 19:40:34,Completed,PayPal,Standard,12.44,62.72,0.0,859.22,2025-11-28 19:40:34,2025-11-28 19:40:34
260,2035,2025-11-28 14:45:33,Cancelled,Gift Card,Express,23.6,234.47,0.0,3188.93,2025-11-28 14:45:33,2025-11-28 14:45:33
261,1802,2026-01-05 14:06:54,Completed,Gift Card,Standard,19.85,216.3,0.0,2939.94,2026-01-05 14:06:54,2026-01-05 14:06:54
262,916,2025-10-18 08:54:17,Completed,Credit Card,Next Day,16.37,629.19,28.15,8482.3,2025-10-18 08:54:17,2025-10-18 08:54:17
263,1067,2025-05-27 21:43:10,Completed,PayPal,Express,19.09,161.71,0.0,2202.15,2025-05-27 21:43:10,2025-05-27 21:43:10
264,547,2025-09-26 11:36:42,Completed,Credit Card,Express,0.6,370.44,0.0,5001.57,2025-09-26 11:36:42,2025-09-26 11:36:42
265,35,2025-09-26 23:54:51,Completed,Debit Card,Next Day,17.47,99.07,0.0,1354.92,2025-09-26 23:54:51,2025-09-26 23:54:51
266,4364,2025-02-10 02:20:51,Cancelled,PayPal,Next Day,7.84,156.88,0.0,2125.68,2025-02-10 02:20:51,2025-02-10 02:20:51
267,1761,2025-12-12 23:03:21,Completed,Credit Card,Next Day,21.84,272.05,26.2,3668.26,2025-12-12 23:03:21,2025-12-12 23:03:21
268,4201,2025-07-23 00:26:32,Cancelled,Credit Card,Express,23.75,31.34,35.62,411.18,2025-07-23 00:26:32,2025-07-23 00:26:32
269,2413,2025-10-29 09:42:26,Completed,Credit Card,Standard,23.05,230.05,0.0,3128.75,2025-10-29 09:42:26,2025-10-29 09:42:26
270,169,2025-05-11 17:35:26,Completed,PayPal,Next Day,20.34,273.84,49.22,3667.92,2025-05-11 17:35:26,2025-05-11 17:35:26
271,2069,2025-10-02 07:17:24,Completed,PayPal,Next Day,6.15,479.23,0.0,6475.75,2025-10-02 07:17:24,2025-10-02 07:17:24
272,111,2025-10-15 15:13:53,Completed,Debit Card,Express,17.26,354.24,0.0,4799.46,2025-10-15 15:13:53,2025-10-15 15:13:53
273,3392,2025-11-14 20:03:19,Pending,Gift Card,Express,15.0,144.02,0.0,1959.32,2025-11-14 20:03:19,2025-11-14 20:03:19
274,2144,2025-02-21 11:12:50,Completed,PayPal,Standard,15.94,257.52,0.0,3492.41,2025-02-21 11:12:50,2025-02-21 11:12:50
275,4170,2025-04-06 09:57:08,Completed,Debit Card,Next Day,17.88,324.64,0.0,4400.51,2025-04-06 09:57:08,2025-04-06 09:57:08
276,1828,2025-07-11 09:39:12,Cancelled,Debit Card,Standard,19.02,214.72,0.0,2917.73,2025-07-11 09:39:12,2025-07-11 09:39:12
277,511,2025-04-26 06:51:14,Completed,Credit Card,Express,11.97,260.77,0.0,3532.34,2025-04-26 06:51:14,2025-04-26 06:51:14
278,3694,2025-10-07 15:19:04,Completed,Debit Card,Express,18.46,44.58,0.0,620.26,2025-10-07 15:19:04,2025-10-07 15:19:04
279,2844,2025-05-24 16:30:06,Pending,PayPal,Standard,18.12,229.48,0.0,3116.1,2025-05-24 16:30:06,2025-05-24 16:30:06
280,4700,2025-02-21 15:52:32,Completed,Credit Card,Express,9.5,255.95,25.28,3439.51,2025-02-21 15:52:32,2025-02-21 15:52:32
281,2747,2025-10-02 21:37:17,Completed,Gift Card,Standard,21.78,264.42,0.0,3591.51,2025-10-02 21:37:17,2025-10-02 21:37:17
282,2136,2026-01-07 07:00:50,Completed,PayPal,Standard,13.68,501.84,0.0,6788.5,2026-01-07 07:00:50,2026-01-07 07:00:50
283,967,2025-12-30 21:33:49,Completed,PayPal,Next Day,23.32,195.05,0.0,2656.52,2025-12-30 21:33:49,2025-12-30 21:33:49
284,2968,2025-07-06 22:20:55,Completed,Credit Card,Express,19.22,251.27,0.0,3411.4,2025-07-06 22:20:55,2025-07-06 22:20:55
285,4145,2025-05-04 13:15:53,Completed,Gift Card,Next Day,16.12,526.46,0.0,7123.33,2025-05-04 13:15:53,2025-05-04 13:15:53
286,1903,2025-04-07 19:46:54,Completed,Debit Card,Next Day,11.37,372.03,7.66,5026.15,2025-04-07 19:46:54,2025-04-07 19:46:54
287,3046,2025-08-31 05:41:37,Completed,PayPal,Express,24.98,116.95,18.4,1585.4,2025-08-31 05:41:37,2025-08-31 05:41:37
288,64,2025-05-01 22:34:17,Completed,Gift Card,Next Day,22.0,81.13,49.37,1067.93,2025-05-01 22:34:17,2025-05-01 22:34:17
289,2346,2025-04-24 13:11:22,Completed,Gift Card,Express,22.09,205.0,0.0,2789.53,2025-04-24 13:11:22,2025-04-24 13:11:22
290,1248,2025-06-03 22:22:28,Completed,Debit Card,Next Day,9.97,331.59,10.3,4476.18,2025-06-03 22:22:28,2025-06-03 22:22:28
291,3565,2025-03-05 09:27:24,Cancelled,Debit Card,Express,13.71,244.78,20.41,3297.78,2025-03-05 09:27:24,2025-03-05 09:27:24
292,4660,2025-12-01 13:05:35,Completed,Gift Card,Standard,13.57,168.2,0.0,2284.33,2025-12-01 13:05:35,2025-12-01 13:05:35
293,4896,2025-05-12 07:17:29,Completed,Debit Card,Next Day,22.25,68.44,0.0,946.23,2025-05-12 07:17:29,2025-05-12 07:17:29
294,3983,2025-12-15 02:36:13,Completed,Gift Card,Standard,17.35,245.44,0.0,3330.73,2025-12-15 02:36:13,2025-12-15 02:36:13
295,564,2025-09-17 01:37:00,Pending,Gift Card,Next Day,19.55,402.23,0.0,5449.7,2025-09-17 01:37:00,2025-09-17 01:37:00
296,4669,2025-12-24 10:11:22,Pending,Gift Card,Express,15.26,230.17,26.53,3095.98,2025-12-24 10:11:22,2025-12-24 10:11:22
297,4983,2025-09-16 09:12:34,Pending,Credit Card,Standard,0.22,46.48,2.64,625.12,2025-09-16 09:12:34,2025-09-16 09:12:34
298,2466,2025-08-15 03:35:10,Cancelled,Debit Card,Standard,18.59,140.36,15.38,1898.03,2025-08-15 03:35:10,2025-08-15 03:35:10
299,4711,2025-12-09 00:27:41,Completed,Gift Card,Express,8.47,357.21,0.0,4830.82,2025-12-09 00:27:41,2025-12-09 00:27:41
300,1775,2025-11-14 00:07:40,Cancelled,PayPal,Standard,10.38,137.15,0.0,1861.95,2025-11-14 00:07:40,2025-11-14 00:07:40
301,825,2025-05-26 16:46:08,Completed,Gift Card,Next Day,24.58,73.28,0.0,1013.89,2025-05-26 16:46:08,2025-05-26 16:46:08
302,4238,2025-07-09 07:22:03,Cancelled,Credit Card,Standard,3.39,132.02,0.0,1785.71,2025-07-09 07:22:03,2025-07-09 07:22:03
303,4989,2025-05-24 11:31:35,Pending,Debit Card,Express,14.62,210.58,0.0,2857.5,2025-05-24 11:31:35,2025-05-24 11:31:35
304,2335,2025-04-14 20:16:08,Completed,Debit Card,Standard,22.16,357.95,0.0,4854.47,2025-04-14 20:16:08,2025-04-14 20:16:08
305,233,2025-03-22 10:25:04,Completed,PayPal,Next Day,8.02,95.06,47.44,1243.91,2025-03-22 10:25:04,2025-03-22 10:25:04
306,1316,2025-12-15 15:26:22,Returned,Gift Card,Standard,15.55,280.42,0.0,3801.27,2025-12-15 15:26:22,2025-12-15 15:26:22
307,4461,2025-08-24 20:32:37,Returned,Credit Card,Express,7.96,281.01,0.0,3801.64,2025-08-24 20:32:37,2025-08-24 20:32:37
308,3008,2025-04-13 06:10:55,Completed,Gift Card,Express,1.01,160.07,37.99,2124.0,2025-04-13 06:10:55,2025-04-13 06:10:55
309,2547,2025-09-19 12:03:43,Completed,PayPal,Next Day,0.27,156.3,0.0,2110.37,2025-09-19 12:03:43,2025-09-19 12:03:43
310,2158,2025-12-26 09:57:03,Completed,Credit Card,Next Day,16.8,324.74,0.0,4400.78,2025-12-26 09:57:03,2025-12-26 09:57:03
311,719,2025-05-11 13:43:33,Pending,PayPal,Express,17.98,310.63,0.0,4211.48,2025-05-11 13:43:33,2025-05-11 13:43:33
312,2292,2025-11-02 16:20:17,Cancelled,Credit Card,Next Day,22.83,62.36,44.79,819.9,2025-11-02 16:20:17,2025-11-02 16:20:17
313,2081,2025-09-28 17:45:00,Completed,Credit Card,Standard,14.3,6.45,0.0,101.42,2025-09-28 17:45:00,2025-09-28 17:45:00
314,2674,2025-07-29 03:03:47,Completed,Credit Card,Next Day,20.17,14.99,30.87,191.67,2025-07-29 03:03:47,2025-07-29 03:03:47
315,4226,2025-11-06 16:08:41,Completed,Gift Card,Next Day,21.84,394.41,5.29,5341.04,2025-11-06 16:08:41,2025-11-06 16:08:41
316,2998,2025-03-30 03:06:58,Completed,Credit Card,Standard,10.82,65.42,0.0,893.96,2025-03-30 03:06:58,2025-03-30 03:06:58
317,3336,2025-04-09 00:11:46,Pending,Gift Card,Express,15.64,24.9,0.0,351.78,2025-04-09 00:11:46,2025-04-09 00:11:46
318,1792,2025-04-07 14:44:13,Completed,PayPal,Express,7.2,384.9,0.0,5203.34,2025-04-07 14:44:13,2025-04-07 14:44:13
319,1367,2025-05-09 08:48:55,Completed,PayPal,Express,3.6,36.39,0.0,494.89,2025-05-09 08:48:55,2025-05-09 08:48:55
320,1410,2025-05-23 11:30:23,Pending,Credit Card,Standard,4.68,1.2,0.0,20.83,2025-05-23 11:30:23,2025-05-23 11:30:23
321,1151,2025-10-06 23:27:25,Completed,Debit Card,Next Day,10.31,137.57,0.0,1867.52,2025-10-06 23:27:25,2025-10-06 23:27:25
322,2740,2025-10-02 03:37:59,Pending,PayPal,Next Day,0.17,119.29,34.18,1576.42,2025-10-02 03:37:59,2025-10-02 03:37:59
323,4842,2025-05-06 12:27:44,Completed,Debit Card,Next Day,1.51,155.04,21.5,2072.99,2025-05-06 12:27:44,2025-05-06 12:27:44
324,3906,2025-08-11 13:01:45,Completed,Credit Card,Express,14.7,571.15,18.07,7707.12,2025-08-11 13:01:45,2025-08-11 13:01:45
325,4905,2025-10-06 05:35:21,Completed,Debit Card,Express,8.95,663.14,18.52,8942.84,2025-10-06 05:35:21,2025-10-06 05:35:21
326,697,2025-10-27 03:13:31,Completed,PayPal,Standard,17.27,92.55,0.0,1266.7,2025-10-27 03:13:31,2025-10-27 03:13:31
327,228,2025-06-09 16:15:08,Completed,Gift Card,Express,3.82,238.16,19.28,3199.75,2025-06-09 16:15:08,2025-06-09 16:15:08
328,4330,2026-01-23 01:43:24,Completed,Credit Card,Express,19.78,85.72,0.0,1177.02,2026-01-23 01:43:24,2026-01-23 01:43:24
329,4257,2025-12-04 16:29:21,Cancelled,PayPal,Standard,0.41,406.9,0.0,5493.53,2025-12-04 16:29:21,2025-12-04 16:29:21
330,3513,2025-11-20 02:41:49,Completed,Debit Card,Standard,4.75,198.95,0.0,2690.56,2025-11-20 02:41:49,2025-11-20 02:41:49
331,2576,2025-12-06 19:11:52,Returned,Credit Card,Express,24.04,429.53,0.0,5822.65,2025-12-06 19:11:52,2025-12-06 19:11:52
332,3945,2025-12-07 06:51:24,Completed,Gift Card,Standard,10.41,138.62,0.0,1881.77,2025-12-07 06:51:24,2025-12-07 06:51:24
333,2063,2025-06-09 10:44:21,Completed,Gift Card,Next Day,3.05,247.27,0.0,3341.16,2025-06-09 10:44:21,2025-06-09 10:44:21
334,4184,2025-05-08 04:06:30,Pending,PayPal,Express,14.13,190.46,0.0,2585.3,2025-05-08 04:06:30,2025-05-08 04:06:30
335,3473,2025-05-20 13:57:56,Completed,Debit Card,Next Day,5.84,549.89,15.63,7413.75,2025-05-20 13:57:56,2025-05-20 13:57:56
336,988,2025-04-16 21:29:56,Pending,PayPal,Standard,24.14,493.14,28.61,6652.97,2025-04-16 21:29:56,2025-04-16 21:29:56
337,2755,2025-10-16 21:54:10,Completed,Gift Card,Standard,7.84,195.06,19.21,2622.0,2025-10-16 21:54:10,2025-10-16 21:54:10
338,1042,2026-01-20 04:04:38,Completed,Gift Card,Express,15.06,312.64,47.91,4187.84,2026-01-20 04:04:38,2026-01-20 04:04:38
339,442,2025-10-26 18:35:07,Pending,Debit Card,Next Day,3.58,136.14,2.95,1838.54,2025-10-26 18:35:07,2025-10-26 18:35:07
340,243,2025-04-28 02:18:40,Completed,Gift Card,Next Day,3.65,189.07,0.0,2556.06,2025-04-28 02:18:40,2025-04-28 02:18:40
341,4674,2025-10-30 01:57:33,Cancelled,PayPal,Next Day,4.7,196.43,30.25,2626.2,2025-10-30 01:57:33,2025-10-30 01:57:33
342,1592,2025-07-10 16:57:41,Pending,Debit Card,Standard,19.77,310.56,0.0,4212.29,2025-07-10 16:57:41,2025-07-10 16:57:41
343,1862,2026-01-07 00:51:40,Completed,Gift Card,Standard,9.22,326.37,49.65,4365.56,2026-01-07 00:51:40,2026-01-07 00:51:40
344,1818,2025-02-14 05:36:13,Completed,Gift Card,Express,2.69,275.89,0.0,3727.26,2025-02-14 05:36:13,2025-02-14 05:36:13
345,765,2025-02-21 02:25:58,Completed,PayPal,Express,23.9,213.54,0.0,2906.72,2025-02-21 02:25:58,2025-02-21 02:25:58
346,2814,2025-05-02 17:19:46,Completed,Gift Card,Next Day,0.64,196.54,0.0,2653.97,2025-05-02 17:19:46,2025-05-02 17:19:46
347,1090,2026-02-01 01:14:13,Completed,Credit Card,Next Day,7.07,239.83,0.0,3244.82,2026-02-01 01:14:13,2026-02-01 01:14:13
348,1447,2025-03-24 19:48:54,Pending,PayPal,Express,1.6,78.03,0.0,1054.99,2025-03-24 19:48:54,2025-03-24 19:48:54
349,3204,2025-10-18 15:09:05,Completed,PayPal,Standard,18.87,66.39,16.91,898.21,2025-10-18 15:09:05,2025-10-18 15:09:05
350,2529,2025-05-10 01:20:31,Pending,Gift Card,Express,13.63,133.97,0.0,1822.27,2025-05-10 01:20:31,2025-05-10 01:20:31
351,2083,2025-11-14 14:37:17,Completed,Credit Card,Standard,11.21,142.84,0.0,1939.52,2025-11-14 14:37:17,2025-11-14 14:37:17
352,4048,2025-08-30 18:47:35,Completed,Credit Card,Standard,16.07,163.2,0.0,2219.29,2025-08-30 18:47:35,2025-08-30 18:47:35
353,4897,2025-04-14 01:19:11,Completed,PayPal,Standard,23.86,148.47,0.0,2028.23,2025-04-14 01:19:11,2025-04-14 01:19:11
354,3020,2025-04-03 11:19:26,Completed,Gift Card,Standard,12.76,110.9,0.0,1509.89,2025-04-03 11:19:26,2025-04-03 11:19:26
355,4126,2025-04-17 16:45:04,Completed,Credit Card,Standard,14.74,261.02,0.0,3538.5,2025-04-17 16:45:04,2025-04-17 16:45:04
356,1805,2025-05-19 11:37:47,Completed,Debit Card,Next Day,22.46,25.42,0.0,365.65,2025-05-19 11:37:47,2025-05-19 11:37:47
357,116,2025-10-14 14:54:15,Completed,Debit Card,Express,13.91,114.37,0.0,1557.89,2025-10-14 14:54:15,2025-10-14 14:54:15
358,2841,2025-05-07 14:23:58,Completed,PayPal,Express,22.45,284.2,0.0,3859.2,2025-05-07 14:23:58,2025-05-07 14:23:58
359,3202,2025-11-19 00:14:25,Returned,Gift Card,Standard,4.62,620.59,0.0,8382.64,2025-11-19 00:14:25,2025-11-19 00:14:25
360,4084,2026-01-06 11:20:17,Pending,PayPal,Next Day,20.45,266.03,0.0,3611.86,2026-01-06 11:20:17,2026-01-06 11:20:17
361,568,2025-10-06 19:24:30,Completed,Debit Card,Standard,12.78,46.62,0.0,642.13,2025-10-06 19:24:30,2025-10-06 19:24:30
362,4881,2025-12-21 08:44:03,Completed,Gift Card,Next Day,8.18,314.42,30.09,4222.81,2025-12-21 08:44:03,2025-12-21 08:44:03
363,375,2025-06-23 04:23:44,Completed,PayPal,Standard,15.41,307.53,42.63,4124.49,2025-06-23 04:23:44,2025-06-23 04:23:44
364,9,2025-04-04 14:45:27,Completed,PayPal,Standard,1.34,281.53,0.0,3802.05,2025-04-04 14:45:27,2025-04-04 14:45:27
365,528,2026-01-07 21:43:46,Completed,Gift Card,Next Day,0.56,260.52,44.93,3472.69,2026-01-07 21:43:46,2026-01-07 21:43:46
366,2981,2025-05-24 10:46:20,Cancelled,PayPal,Standard,22.99,246.22,34.09,3312.85,2025-05-24 10:46:20,2025-05-24 10:46:20
367,938,2025-02-14 15:39:37,Completed,PayPal,Express,21.74,4.2,0.0,78.5,2025-02-14 15:39:37,2025-02-14 15:39:37
368,4063,2025-09-14 16:47:49,Completed,Gift Card,Standard,18.29,287.7,0.0,3902.29,2025-09-14 16:47:49,2025-09-14 16:47:49
369,1650,2025-07-17 08:02:17,Completed,Gift Card,Express,20.76,281.74,0.0,3824.19,2025-07-17 08:02:17,2025-07-17 08:02:17
370,2094,2025-12-14 15:11:09,Returned,Debit Card,Next Day,7.04,49.43,0.0,674.31,2025-12-14 15:11:09,2025-12-14 15:11:09
371,1753,2025-06-03 07:56:10,Completed,PayPal,Standard,17.24,34.54,49.79,433.8,2025-06-03 07:56:10,2025-06-03 07:56:10
